student_id,age,gender,education_level,employment_status,course_id,course_category,course_duration_weeks,course_difficulty,enrollment_type,attendance_pct,live_session_attendance,forum_posts,forum_replies,group_activity_participation,avg_weekly_study_hours,learning_platform_logins,video_completion_pct,learning_streak_days,assignment_completion_pct,quiz_average_score,midterm_score,final_project_score,engagement_score,peer_interaction_score,mentor_interaction_count,support_tickets,feedback_score,course_satisfaction_score,course_fee,scholarship_amount,certificate_issued_flag,legacy_student_reference,learning_cluster_id,batch_reference,administrative_code,student_success_flag
138340,19,Male,Bachelors,Student,8213,Programming,20,Beginner,Self-Paced,45.18535223037661,22,7,7,29,8.683750261435483,25,3.0192752804300893,108,51.62585707207117,41.78078838657536,92.20748125336372,11.253885422534783,84.153382660804,74.3218852165023,8.0,2,9.779653237681446,6.89482356430713,147373.8030334988,11285.881079431198,0,302671,55,3341,188399,0
138341,34,Female,Masters,Professional,4359,AI,28,Intermediate,Self-Paced,78.349358001956,60,5,7,26,6.373158296716283,31,25.983256292045233,2,60.31849727440798,33.86567077200174,38.978517167969606,53.397682802959665,83.8273528917073,77.39924753397536,6.0,3,9.841762366787558,5.575258279168358,74040.85650644846,30101.352956213097,0,275588,8,8012,637526,0
138342,46,Male,Bachelors,Student,9918,AI,40,Advanced,Bootcamp,83.0822610095968,29,5,9,1,24.585115298722187,19,85.38737868292078,30,82.89870549317003,93.19123224568513,39.9275173337527,71.29175019554742,75.83455962715594,42.81123800452696,10.0,1,7.598102623502484,5.6816732167268995,93811.08706520505,10623.042100143859,1,775961,43,7946,176180,1
138343,19,Male,Bachelors,Professional,1338,Cloud,20,Advanced,Bootcamp,66.0681388264905,88,4,7,5,2.3316932450986076,39,69.8454784156239,35,90.64838297315647,17.951092403858205,23.222124176326652,28.369314840201042,48.12523258141955,32.47340048106702,17.0,0,8.48130542311561,4.554206829855845,80144.93688643897,21218.159556082144,0,699897,24,5975,211469,0
138344,33,Female,PhD,Student,5187,Business Analytics,30,Advanced,Instructor-Led,45.863558432345066,83,5,17,27,25.241312414220495,17,32.709227480104374,28,85.82140903346907,51.74418535475785,23.91341306271334,87.73325610060792,22.253869971027317,7.105526112783567,7.0,5,8.98236398482274,4.2406260899662875,80261.72978691879,5479.574547734301,1,876725,15,3944,809447,1
138345,27,Male,Bachelors,Professional,8105,Cloud,34,Beginner,Self-Paced,29.245342782019243,5,2,5,44,8.277552113154671,22,44.721738881105686,70,66.85246675571545,99.91755399603582,7.530872554881707,26.452034635364242,13.688205555912969,39.98149554714535,4.0,2,,6.82580757111203,75745.00516485533,14187.914481989972,0,549446,82,7401,398487,0
138346,21,Male,Masters,Student,6712,Cybersecurity,17,Intermediate,Instructor-Led,59.60223834121868,7,1,9,27,8.646470802021366,31,71.07798902340579,109,3.6682070837502745,23.01388466027724,59.67578554884081,75.35792623242288,20.85267645913462,35.54963961174039,12.0,3,3.0831063543602646,2.5156049555331466,94075.64878190677,31248.090452589393,0,957687,23,9961,592957,0
138347,43,Male,Bachelors,Professional,7844,Programming,39,Intermediate,Self-Paced,68.90554478305367,85,7,9,3,11.0257751305757,26,8.864880684859466,90,85.91383183957527,90.79786308682577,98.48185164574986,81.82450049057698,54.65292940328942,77.31003442791288,12.0,2,7.4018081335528345,2.198702267958766,87044.54984550533,19192.846698406636,1,923741,93,3584,557986,1
138348,41,Female,PhD,Student,1685,Data Science,25,Advanced,Instructor-Led,98.26477028726102,36,3,9,38,24.171448918868712,21,50.07487381464442,116,5.1291093110892305,68.67720444156365,83.47744520289223,26.864427433538562,96.26749147139707,25.409951908651863,8.0,4,6.867902122733273,4.675712347055656,94683.46932520368,31832.566629583092,1,361826,60,8665,323835,1
138349,29,Female,Masters,Job Seeker,4825,Data Science,8,Intermediate,Instructor-Led,98.02238448772863,21,6,10,20,2.6384327875923015,17,75.0711966254512,98,80.36560019080581,41.81437637427423,8.016902630409106,68.26273820611725,21.08550848183317,98.69746684937024,9.0,1,4.089537375192441,8.295627932498117,48218.16699256525,7640.877411011616,1,966136,81,5474,589206,1
138350,38,Male,High School,Self Employed,3702,Data Science,43,Beginner,Instructor-Led,85.37984210159988,53,3,9,7,3.470916936858148,28,77.46362861265112,109,97.10847670484513,94.36734140815464,7.599310195165653,37.64170624166394,89.75583959838596,51.316680547472636,12.0,5,,1.3253872152600668,101912.54546121713,27417.144588373656,1,273374,8,5513,840732,1
138351,59,Female,Bachelors,Self Employed,4771,Business Analytics,9,Advanced,Instructor-Led,29.32827708549923,33,4,8,37,21.83853088862006,38,45.16669459427016,73,21.83873246853568,41.92706615264202,81.35351595813628,58.029338262684234,75.75821333233978,64.70615600517588,16.0,3,7.757642421282687,5.044380130991325,98879.68205758338,13608.960484805028,0,434173,85,8918,788896,0
138352,33,Male,Bachelors,Student,3257,Business Analytics,43,Intermediate,Instructor-Led,93.85481877873221,10,5,10,45,7.530764484140711,20,4.951172689772831,115,3.517510228203835,5.2669813088967015,26.04232239791311,60.674164451287105,56.860503196846224,76.04410616859035,18.0,1,9.84716912357756,2.809505713455209,141987.19469583954,27479.53918610649,0,720804,89,6122,527015,0
138353,53,Female,High School,Professional,8323,AI,8,Advanced,Self-Paced,55.1636428981623,91,3,6,0,19.343832860859028,28,29.942970305932636,42,74.33555103475547,76.31216990646837,17.290974161902216,60.762459260533376,19.448005666886893,49.8926279172248,11.0,2,3.637082742978734,8.987196184808287,132003.81424451695,35068.05749855839,1,928936,25,6411,351442,1
138354,52,Female,Masters,Self Employed,7312,Cloud,27,Beginner,Self-Paced,26.76532462030087,79,2,14,24,13.873895399258046,24,21.674555480458256,44,16.695173377328754,64.87775132689362,57.716518235700356,86.94108015140641,89.78760229521204,63.699852215574225,4.0,1,6.09026192196961,1.8699023417371126,46284.79976524858,4852.511710300861,0,782758,46,3712,124996,0
138355,26,Female,PhD,Student,2838,Business Analytics,25,Advanced,Self-Paced,76.063439808898,43,8,12,21,12.233196552010387,25,46.22289424688222,88,18.848621100536366,6.769855615263687,45.645022648638836,38.51266303420354,94.05300360902086,31.358877581737843,5.0,1,2.8219185399423443,3.4171053864953005,44261.85040376083,8105.017054783464,0,231742,67,1662,449798,0
138356,23,Female,PhD,Self Employed,3681,Cloud,17,Intermediate,Self-Paced,77.3048796927445,42,3,7,18,5.413721674665117,20,41.865450128170245,61,66.40267896670787,85.5468203430486,28.014659285118526,33.37356527962873,4.248150527430794,35.683140656197146,,1,9.042651938001647,5.47619492535997,41050.12997896141,47477.12831383406,0,894492,18,4752,970104,0
138357,18,Male,PhD,Student,5970,Cloud,28,Intermediate,Bootcamp,28.425996500417536,45,9,12,46,1.382333053991934,28,2.537729866340932,97,56.18419468078031,90.6928308008289,13.421283496841873,1.6136621990113675,15.93632082644605,14.714464915516478,10.0,2,,4.230480376204099,8158.320442522969,19656.93903970138,0,718827,9,6447,391862,0
138358,31,Male,Masters,Professional,1019,AI,23,Intermediate,Self-Paced,25.03766862654099,35,3,8,42,20.78663823314121,25,27.552585807329134,36,46.9755338382271,82.99748211066536,86.03387435122501,13.319189589259983,87.62060702006345,44.19508357332851,,4,7.593349817276242,1.3317276945761183,5489.221589410799,40000.562015282936,1,292344,43,4185,698582,1
138359,41,Male,Bachelors,Self Employed,5328,Data Science,4,Advanced,Self-Paced,96.71068751143035,15,5,11,7,28.0654637783484,34,8.295929310952932,28,38.739494318897314,52.42311145064911,92.82920188298382,74.24793045421161,7.346578548350613,83.26243355887591,4.0,4,9.691956001750505,7.999633868585599,83807.97482682929,27361.685042440433,0,966963,63,2834,564656,0
138360,27,Female,High School,Student,1792,Cybersecurity,38,Intermediate,Bootcamp,73.58409089701385,56,4,5,22,12.363172011707146,29,20.760356942523984,95,81.91300531845968,67.53084949284006,62.730879337348135,61.547494207217056,40.74532212381467,45.68582155705906,5.0,0,7.8150135073639415,8.23418771509116,16131.074122672419,38541.70315027372,0,360593,7,8282,994897,0
138361,35,Male,High School,Professional,8222,Cybersecurity,40,Advanced,Self-Paced,40.94554386599869,3,5,8,32,12.081404129927812,15,22.838246529002703,41,83.68993395654849,62.522504436962755,26.447573307064587,84.02186246444163,15.822457076096919,2.6022004366787366,6.0,3,9.840127473696764,4.226371018410667,144001.5706561656,4415.393586645172,1,717383,7,3492,273340,1
138362,26,Female,Bachelors,Self Employed,4289,Programming,31,Beginner,Instructor-Led,61.092410717432585,25,5,10,44,18.488556696539156,18,89.31295584356354,27,5.676116092955141,58.38112052022234,65.33196902882804,55.80550514541586,78.58745680386211,71.6736282737037,8.0,2,,5.447538623256333,117825.99480086767,8553.80324849791,1,404329,63,5249,294657,1
138363,44,Male,High School,Job Seeker,3474,Programming,32,Intermediate,Self-Paced,71.48730636576148,75,8,10,13,23.872669165207615,30,31.17477442670352,70,60.66681878087303,28.074592539634903,69.94311288424906,23.489704234870736,86.41193862528684,55.529385134054564,8.0,6,5.515881273167679,6.279891900132172,37950.76284726711,226.0242843744542,0,394004,49,4077,299608,0
138364,36,Male,Masters,Professional,2972,Business Analytics,43,Intermediate,Self-Paced,57.99128472206122,31,7,9,44,17.903769933132928,32,46.940389906169386,0,6.816132977749689,90.47161790992931,27.56437816695314,11.940975190694413,49.203695939015255,32.30360516662557,9.0,2,8.8833457491987,5.760838207311444,86381.67873845805,33200.83665074147,0,611378,29,3273,101426,0
138365,53,Male,PhD,Professional,5820,Cloud,11,Beginner,Bootcamp,36.599687751408354,6,10,12,13,25.003159286894988,19,25.4514646528329,59,23.25541184320945,0.9545515698584084,23.99760990108054,10.845161597385001,37.40441385956229,98.74920454149539,12.0,2,8.14388127152435,4.538987187742238,74827.55184013586,46390.30602643903,0,535002,10,6833,675557,0
138366,20,Male,High School,Job Seeker,2713,Cybersecurity,21,Advanced,Instructor-Led,25.447659634814947,20,4,15,49,3.942971829295803,20,41.59155495021252,12,64.28971134654515,36.00246578383034,94.58383636445988,57.480466236122155,64.95733755716397,23.04178196219191,5.0,1,1.097502179777325,5.926295507971456,86847.0570262315,1939.592469830803,0,403877,87,8114,466006,0
138367,55,Male,Bachelors,Professional,1908,Data Science,34,Advanced,Self-Paced,85.53734282766405,17,5,8,9,25.67038867395143,31,11.383941577001222,115,47.88740513721941,18.337639030805487,2.277075742999768,95.56878338958032,63.15178663430342,14.855395296278918,4.0,2,4.894787917308774,3.613995458673351,45871.6746548991,15957.226410052499,1,564615,76,4995,130177,1
138368,26,Female,High School,Job Seeker,2200,Cybersecurity,24,Advanced,Self-Paced,68.43648784618196,97,2,11,0,14.259330750282066,16,9.754744716230302,42,35.16837073004925,75.77388572053532,67.52070756093819,25.047473643190767,56.16003318626388,93.86834048855489,12.0,2,7.457851935610497,1.1072789935959073,59911.81863715972,26420.9562340291,1,159706,74,8565,781803,1
138369,27,Female,High School,Job Seeker,4552,Data Science,9,Advanced,Self-Paced,23.130202728247635,44,7,12,42,23.680666699735028,24,83.1563617399235,13,12.902461602590476,30.764864033522056,42.04485209311022,50.32837950242283,63.90618725128333,35.664551511332554,12.0,0,5.725071711078761,4.3620217349284705,39890.53415762418,43885.09820157507,0,784773,81,7938,727920,0
138370,26,Female,High School,Job Seeker,8291,Business Analytics,12,Intermediate,Bootcamp,86.91267294534615,42,8,11,13,22.22469970087902,30,27.152695890315172,18,14.914478963748657,52.847353668046196,20.913356371532863,5.01026350063375,23.09019781241276,74.32729396285522,,2,4.563326230106008,3.6351428198523696,74298.39277155594,44583.37225032893,0,429867,17,6649,880027,0
138371,34,Female,High School,Professional,3907,AI,33,Advanced,Bootcamp,59.43055133027322,64,9,8,11,12.819273472585644,28,21.68454541762278,70,5.935333385809461,35.58547252022245,74.85381702559641,15.488237168494479,93.13241765140586,60.071893037696455,3.0,0,8.83024646580144,8.656341186277146,148535.36823666655,8148.800216320279,0,121777,75,6963,264218,0
138372,59,Female,PhD,Job Seeker,3678,AI,47,Beginner,Bootcamp,55.91001795150066,74,2,13,23,24.227859880293114,30,76.60127190563821,60,65.09841993637677,98.06620527803295,14.792495276025141,84.79715164581862,54.074421789883466,39.10538430429546,8.0,0,1.4563911262644829,5.544685999575304,108010.91614516536,26305.379560143872,1,189881,90,9873,294694,1
138373,55,Male,Bachelors,Job Seeker,5301,AI,21,Advanced,Bootcamp,22.56444602376436,89,3,5,44,11.094104123862012,27,70.26855097898796,19,55.1561134353406,79.87603108774738,24.858566706795227,68.47690424096888,18.17579326921862,81.42720959952604,4.0,2,9.77870700713111,6.0476026618507115,60186.74679778599,39188.35960776183,0,500603,48,1006,344426,0
138374,37,Male,Bachelors,Professional,3643,Programming,33,Intermediate,Bootcamp,93.4408510768356,54,5,11,3,20.439346223603295,25,61.661779869087205,98,62.11340329462688,98.09356341912438,96.46802460835347,49.04162078065685,63.00709043318545,69.09196655278403,11.0,3,,4.1112415038060055,101782.48433399636,19046.293699089572,1,524919,47,5888,907105,1
138375,24,Male,Masters,Professional,9035,Business Analytics,23,Advanced,Self-Paced,31.353843966944304,18,2,10,47,14.42518774149571,20,49.083576735840126,26,9.24905243371591,99.16285783503986,95.71181130402171,27.028090907669945,10.910255858345119,20.41696193501871,3.0,2,2.2140919593626402,7.168629321464011,58014.64175619604,25588.958553075314,0,951252,91,3446,640338,0
138376,21,Male,Bachelors,Student,5115,Cloud,13,Advanced,Instructor-Led,70.98167518458311,8,7,8,17,5.752074581889686,20,52.65255934624145,110,89.51999458420705,71.53166403563179,27.8196277493262,35.64647328321172,55.08692479225748,63.08045578368602,10.0,1,4.829266146171674,8.943265546025195,104645.70091554032,44195.86070987232,1,267569,73,6494,836523,1
138377,27,Female,Masters,Student,3119,Data Science,16,Advanced,Self-Paced,30.483630405296765,0,9,4,34,7.851202396856149,25,67.54824215427473,84,66.81170683520871,10.429512318470724,95.68261555253541,98.29428712540422,89.74789777279437,78.84506482947855,8.0,0,6.360894315641667,3.2627827686508315,78241.66416926733,49044.85039834109,1,222960,32,3358,989287,1
138378,38,Male,PhD,Job Seeker,8762,Business Analytics,44,Beginner,Bootcamp,77.35560311221762,75,3,12,48,8.711717662070138,21,90.38951028744685,16,51.15620168154269,52.102880179824155,79.67895821564959,38.17034883438131,25.34648726561105,96.80570011214738,13.0,0,5.779189779904343,9.7410139759746,39141.13558699157,34908.1350690004,1,240597,96,1139,406899,1
138379,31,Male,Masters,Professional,4360,Cloud,5,Advanced,Instructor-Led,70.91797935534589,51,5,5,12,14.4789916361906,30,32.225397178292305,110,60.11815150364935,80.25397266105281,51.6385960482641,3.5293869215796803,15.380213334436931,36.481846632950756,9.0,1,1.7047973684236442,8.733276965093548,66620.29901212233,25582.316413338,1,559918,46,2296,812562,1
138380,42,Male,Bachelors,Job Seeker,9434,Business Analytics,8,Intermediate,Instructor-Led,25.814588977622872,46,5,7,43,24.32267809494426,22,94.72059954248596,18,81.54111767654926,73.72170858671981,72.61371640841617,92.6478740284983,6.8221056102944715,24.90957515014207,9.0,3,2.015262048906423,2.127284196923286,61664.05680801637,13988.751786920473,1,322879,91,2972,139189,1
138381,34,Female,Masters,Job Seeker,1429,Business Analytics,36,Advanced,Instructor-Led,34.43281832157596,35,6,6,45,6.762241891303899,27,80.19828886586964,102,69.91813267043324,89.21264781470511,89.26210965012216,60.04787569607514,77.79949264239401,29.026810094843945,7.0,1,5.888597526554111,9.737971862621702,101677.39405352622,48770.76380988235,1,843320,60,4618,823085,1
138382,45,Female,PhD,Professional,7430,AI,4,Advanced,Bootcamp,81.10473606430922,44,8,12,22,8.756113684337784,30,88.42157926703851,10,41.22839249758796,6.374630987375318,87.9386364223658,33.53541758237495,47.307742259601085,1.5273156230180884,15.0,1,6.984372129182445,2.763327002698672,11229.857372128346,6731.988865300393,0,498568,86,8408,490277,0
138383,31,Female,Bachelors,Professional,1247,AI,40,Beginner,Instructor-Led,91.46083193013119,79,6,10,11,23.01182512437504,13,53.58263843881452,1,35.204314088309395,41.53330920771824,17.270065949715896,80.76600746546626,17.506019310279775,95.10671139064534,14.0,3,7.570134758632888,7.897155197416409,29044.07099291162,32977.31196806876,0,598834,38,5643,960862,0
138384,30,Female,PhD,Professional,5882,Data Science,15,Beginner,Instructor-Led,49.47665888843288,99,6,7,33,15.269112681746856,25,45.168337347047114,117,28.260767090100426,72.47331810105315,2.5493201752025962,10.632049523358978,59.642364882875455,52.742823821894135,9.0,2,,7.947947618149913,71038.64919588,1139.4174769438437,1,958960,34,2010,142191,1
138385,51,Female,PhD,Professional,9509,Data Science,44,Intermediate,Self-Paced,56.18925104711071,69,3,14,39,2.976604907824627,22,47.68277331311661,102,26.62367275061189,31.8257510232539,73.58566577180619,74.99466064260454,37.17819755686078,5.972832218863477,13.0,1,2.0481296740031842,6.254158018684572,149739.09552498822,47878.58979467552,0,387406,72,4302,269367,0
138386,58,Male,High School,Job Seeker,6035,Programming,31,Intermediate,Instructor-Led,42.152025807159355,50,1,11,45,11.332829747323423,23,1.4727736160015326,13,7.3450831073544105,86.59424714703373,54.7739849951049,13.057442254132345,64.47978082609684,87.45864779315714,9.0,3,6.186913853264567,3.1627493626428977,102226.49984821264,16971.358357060635,1,647358,75,3177,977853,1
138387,20,Female,PhD,Self Employed,1716,Data Science,21,Intermediate,Bootcamp,97.55213112830359,47,3,7,33,9.307129652530254,25,36.61838281051638,10,1.577963272813221,37.75867864251132,27.935780281426158,21.64741967187758,87.30299456183849,73.57331588484902,9.0,2,6.869595146275885,1.0434337411523626,95942.81966935663,30995.44065009621,1,182046,81,7441,287992,1
138388,21,Male,Masters,Self Employed,7821,Cloud,39,Beginner,Instructor-Led,45.586523105768755,46,4,5,6,5.316243705216758,22,36.92382007262561,73,24.38854589427707,30.957752866453212,15.559847449835917,85.0462150551753,98.59113232324034,6.446238338014421,5.0,2,4.256951545991626,3.376295681172836,45594.60740400836,43355.81715590148,0,120837,52,9753,339122,0
138389,32,Male,Bachelors,Professional,6936,Cloud,33,Intermediate,Self-Paced,26.47878735931938,7,5,9,16,18.56293768836467,25,97.79786454830844,58,69.57534353755692,1.436748931772236,35.96801242388391,76.9105056201549,20.41359563258629,10.268932961793864,7.0,1,6.426155280513769,6.54174841593699,93116.07735131204,31936.634082434313,1,349021,36,7461,564463,1
138390,37,Male,PhD,Job Seeker,4338,Business Analytics,45,Advanced,Instructor-Led,39.04848410763017,50,9,9,18,19.792247781506344,20,88.30603139366488,4,32.27179831295521,56.09711874471752,48.10728724608413,8.748144359861854,38.75248396735548,3.4251193881251862,5.0,2,4.766548353643111,3.998741639877115,29397.44948739856,37549.9027191956,0,688294,79,8765,980722,0
138391,25,Female,Bachelors,Self Employed,1282,AI,41,Intermediate,Instructor-Led,58.4639028309841,77,7,11,33,8.67099699688673,20,30.807676582316233,112,97.37306993066836,32.28203761459745,18.296373011454904,44.07713035704225,3.6311363143954,12.735065067855977,10.0,0,2.9300247063390277,6.121318173082114,125956.6511019087,32275.05978477912,0,230588,37,3582,193604,0
138392,22,Female,Masters,Job Seeker,6055,Cloud,24,Beginner,Bootcamp,47.64051539362072,89,5,7,34,7.552158472221151,30,26.16467919651626,92,14.16789500135176,5.8567842528897796,18.580023622488305,73.12576834585688,60.056114390754125,55.88018130206357,5.0,2,2.0545369571382617,6.3934118907188875,5770.385296399202,20757.58234499902,0,531648,43,7688,916799,0
138393,19,Female,High School,Student,3574,AI,42,Advanced,Instructor-Led,58.39597400508293,9,12,9,24,23.46790044043858,26,93.46714364346884,36,61.936712132235336,91.74507030536925,89.05054764811226,62.40465542685691,79.86522454747008,91.36278825941515,10.0,3,5.741677252183976,4.527570430259856,145916.3339586726,1780.1799432653254,1,592709,97,1788,393812,1
138394,45,Female,PhD,Professional,4328,Cybersecurity,10,Beginner,Bootcamp,72.67013365959585,74,5,10,6,15.349453475015624,23,79.39880944463886,104,85.82290753273203,30.43090648440846,32.50232831388755,65.28218139819717,31.876620608142016,8.745787945087313,3.0,0,4.313529781918256,5.643890195647084,63521.95770024282,29252.284708322473,1,107657,28,9064,686822,1
138395,39,Female,High School,Professional,8698,Cybersecurity,8,Intermediate,Instructor-Led,45.02820484477836,87,2,9,24,22.787238506714314,23,56.88898166960139,116,45.70858087063064,60.15211560759985,61.91738937356981,47.67231610899317,21.051703742616457,90.06299458434941,,4,3.9033493429894355,8.079176615794893,20543.45287134788,5488.371107255041,0,104164,41,9073,314142,0
138396,26,Female,PhD,Self Employed,6303,Cloud,38,Advanced,Self-Paced,57.06902515295036,68,3,14,41,16.13129747475724,16,56.67084490348402,63,1.0360218159442214,94.45287693118104,78.88691353553281,56.64377219798179,10.140318470926225,24.8653820148774,,3,3.8995886536605173,6.334357152233361,147620.67321280934,12953.89832576428,1,280703,43,3964,811853,1
138397,45,Female,Bachelors,Self Employed,2825,Data Science,18,Advanced,Self-Paced,85.64424924738336,62,4,9,36,17.186202104803893,26,0.7937370775525809,91,43.368179406633466,89.80670612212066,18.21756499872236,73.69709236045945,50.31586800141356,20.47494479738071,5.0,1,8.106023720630484,1.7694673707181867,133027.10153608082,40958.30320283675,1,816935,63,9257,826261,1
138398,18,Female,Bachelors,Self Employed,4647,Cloud,12,Intermediate,Instructor-Led,92.37273888868839,79,3,13,7,28.00484254384928,25,75.28938578441033,53,86.87253090642767,36.62845417577631,27.78706973200632,67.96308168189364,78.31705424423191,49.58043118646379,5.0,5,7.699239684949624,4.084759300098823,139237.32846826286,26850.778134886627,1,279795,50,8459,155059,1
138399,53,Female,PhD,Student,8945,Business Analytics,51,Beginner,Self-Paced,79.7871430475669,81,8,9,45,9.449291970215468,22,58.02943496953233,86,46.45510377785599,74.82894534862082,90.3790199646644,42.24734506024221,22.26985594592399,69.52871907957443,11.0,2,5.794023476095298,5.298277580485689,101481.86683877162,45214.83718928146,1,961035,85,9675,908285,1
138400,59,Female,High School,Professional,7331,Cloud,21,Beginner,Instructor-Led,31.12529658800865,67,4,10,18,4.97002356109132,24,31.70078850723097,84,97.17836573765135,5.471299834677712,31.0145605351557,93.9948305346943,42.75475291614698,39.00540936286245,,2,,8.676346028051299,141707.98722693996,18495.90189332494,0,367513,78,6503,128509,0
138401,19,Female,High School,Job Seeker,6798,AI,15,Advanced,Self-Paced,72.59943366347406,23,7,12,7,5.458046115201696,25,6.024940282077718,25,28.53806656356245,80.18728034205279,64.81641463350685,79.47881587475459,72.5311948755353,43.66872006727432,,2,7.2944217175431305,6.510500523894188,43798.011103030825,43098.027649962314,0,755196,92,3267,496310,0
138402,55,Female,Bachelors,Self Employed,6868,Programming,30,Intermediate,Instructor-Led,93.33707075164801,56,4,14,3,23.754934715553965,30,65.98081744465011,119,77.44989777629841,32.8888477749411,70.19576141658351,2.298743143602966,84.17843341129701,16.127595403078065,10.0,2,2.545748923431676,5.676886873350319,50872.884046466046,6418.034052499849,1,639230,91,8235,419894,1
138403,43,Male,High School,Self Employed,2089,AI,17,Intermediate,Bootcamp,80.40663093192022,56,9,10,43,17.29308565578831,31,55.81398225154732,11,13.920125758974466,42.38597364039921,47.29189273686122,44.70559756464178,63.889802277421694,85.21419766521667,10.0,3,3.611994758947785,9.36115193606004,37393.06125007909,25811.148268144818,0,119515,27,8878,150007,0
138404,48,Female,PhD,Job Seeker,1287,Cybersecurity,16,Beginner,Self-Paced,27.259067644456493,93,2,11,30,27.78089298192451,18,9.97372431053838,103,22.30708962700476,47.21226956546961,94.23520822291252,73.04342918440557,60.56464486078037,73.74513914561471,,1,2.0745316931631677,6.501126058743558,103460.95917929636,39962.69598858921,0,149169,32,5783,450299,0
138405,58,Male,Bachelors,Student,6688,Data Science,33,Beginner,Bootcamp,69.70958098690849,11,3,10,43,28.321771006868158,22,61.56785614030967,89,7.477836559067708,66.80951642578496,22.767551103588147,97.78235424782972,90.93110587675847,78.56897565611301,11.0,3,8.892769736978103,5.125231239392103,128673.75899669479,37891.56343952694,1,857857,92,2787,946291,1
138406,36,Female,Masters,Professional,3131,Cloud,39,Advanced,Instructor-Led,41.19229487172401,43,10,6,12,13.22550931284633,30,24.169454527923083,66,44.8059332134254,99.27955135938346,24.590687977315195,19.52158161326881,80.96726732372318,80.19792511388098,8.0,1,2.816647312913662,4.605882844464312,20119.122558016978,48853.607242863574,1,575186,23,2581,384033,1
138407,48,Female,Bachelors,Student,6307,Programming,44,Advanced,Instructor-Led,97.90899159328453,82,4,15,43,6.065986781519308,25,1.3087519752983279,52,29.69339770726519,21.377017936771402,64.17888159162892,82.73792264815259,2.9379219571398996,21.902368903075132,11.0,3,4.240856668657085,3.2548290426109707,115129.27050927676,22316.70227363753,0,743944,42,5774,685362,0
138408,26,Female,PhD,Self Employed,3230,Cybersecurity,12,Advanced,Instructor-Led,55.0673752299003,96,7,6,2,10.557781075136333,19,58.703750608617675,42,39.50727564616753,79.62052365372273,93.98326668072878,42.59207929528799,66.52244218481704,55.53412800288958,8.0,6,6.45811733294592,2.8546509379671607,40037.64139234888,3724.174156982707,1,508286,43,2939,776662,1
138409,20,Female,PhD,Job Seeker,3384,Business Analytics,37,Intermediate,Instructor-Led,31.84263869276875,22,6,10,39,3.9112760562282953,30,72.97617896881933,52,6.974933266456162,15.118077096400295,13.967837204841638,56.76840110493955,62.04802643972902,11.485531494944157,12.0,2,2.5364799452645777,6.06082682124417,138342.56974972598,35711.502219985974,1,437439,46,8217,124222,1
138410,55,Female,Masters,Self Employed,5213,AI,15,Advanced,Instructor-Led,49.30710955309017,75,3,12,45,1.6986042649674733,26,48.99142013980996,0,68.69891949310045,9.89657632942016,20.183784217925226,27.417902731411516,77.40070890134561,3.673966376122062,8.0,0,6.783014291333686,5.485973652710749,48437.84532297414,46965.49382949387,0,881548,3,9000,558255,0
138411,23,Male,Masters,Job Seeker,5446,Business Analytics,28,Intermediate,Bootcamp,41.6363352822874,37,6,6,35,12.066915939012606,23,18.234929066941085,72,0.637940633644396,96.39142321475924,0.6648633115963087,50.57654735712326,49.02451001204761,17.172772863660146,9.0,2,8.065972082842006,7.571531914928593,140221.89770687072,18050.140574643065,1,763129,63,2813,564942,1
138412,24,Female,High School,Professional,1209,Programming,25,Intermediate,Self-Paced,86.05919244625969,4,7,15,11,27.860306961071977,34,19.112172049430008,7,15.63565818814865,0.2858575120223583,37.49564273095457,44.13125801972948,80.33642983530441,46.0243509516861,9.0,5,9.022420086530337,8.21634439216446,24375.285796638327,38133.30706773011,1,925540,80,8892,167446,1
138413,58,Male,Masters,Self Employed,6352,Cloud,8,Advanced,Self-Paced,71.22704155560285,6,4,12,44,3.0915120739083846,28,40.24784310700442,72,74.17366594236448,51.774231106462935,53.48425485203848,54.473567500213626,24.792731632756936,45.66412419097369,6.0,2,3.552489389992574,4.549962932986885,68330.5748564027,3593.174659119075,0,160216,43,9774,926543,0
138414,42,Female,High School,Professional,5219,AI,18,Beginner,Self-Paced,41.87860306274005,1,3,10,11,26.146063347855733,29,29.397968267420215,80,4.126006173798857,10.272793035438943,70.2097329545893,78.16665781005125,76.32818379851581,83.55144603523662,6.0,1,7.153225133132933,5.240138573074796,23177.361271588325,17983.00349155605,1,429054,88,5755,648341,1
138415,42,Female,High School,Job Seeker,8146,Cybersecurity,46,Intermediate,Bootcamp,83.61743720443752,10,7,8,45,7.416638919740999,24,5.516940004589466,57,56.859384186659135,29.714496030162707,18.862149078683878,11.06402831013481,45.01230303586347,47.392303854227166,10.0,1,9.947547470407942,1.4165605211533137,94609.08300274814,24990.99511372187,0,484771,36,8615,391321,0
138416,18,Female,Masters,Self Employed,1589,Cybersecurity,50,Advanced,Bootcamp,32.2234202277584,23,6,11,1,12.587176195486489,27,39.211414242828845,44,83.89675215131264,71.6786960376099,96.16265695051582,95.50288414901681,8.144654983394872,64.93641082413733,9.0,2,2.883528663249841,9.912586551663056,117963.85392409888,45673.889670056014,1,773310,27,3049,479250,1
